5e68725e, 18-2-2020-12-28-46, 0e, 14
3e867a5e, 24-2-2020-16-14-22, 02, 2
73b17a5e, 24-2-2020-19-18-43, 0b, 11
492c595e, 28-1-2020-9-5-45, 04, 4
9c517a5e, 24-2-2020-12-29-48, 01, 1
bd3d585e, 27-1-2020-16-7-57, 00, 0
9e4d7a5e, 24-2-2020-12-12-46, 07, 7
5047595e, 28-1-2020-11-1-4, 05, 5
85c0595e, 28-1-2020-19-38-13, 0c, 12
ca105b5e, 29-1-2020-19-32-58, 0a, 10
38f8585e, 28-1-2020-5-23-36, 00, 0
14145a5e, 29-1-2020-1-34-44, 0c, 12
f02d5b5e, 1-2-2020--3-37-20, 04, 4
89f1585e, 28-1-2020-4-55-5, 00, 0
31f1585e, 28-1-2020-4-53-37, 00, 0
6591595e, 28-1-2020-16-17-9, 0a, 10
6699595e, 28-1-2020-16-51-18, 06, 6
070f7b5e, 25-2-2020-1-57-59, 02, 2
7b007b5e, 25-2-2020-0-55-55, 05, 5
1ab17a5e, 24-2-2020-19-17-14, 0a, 10
0d2a595e, 28-1-2020-8-56-13, 07, 7
c81a7b5e, 25-2-2020-2-48-8, 08, 8
dd225a5e, 29-1-2020-2-37-49, 08, 8
512e5a5e, 29-1-2020-3-26-41, 04, 4
7ab77a5e, 24-2-2020-19-44-26, 08, 8
d9c47a5e, 24-2-2020-20-41-29, 03, 3
a6b15a5e, 29-1-2020-12-47-2, 0f, 15
d9bb7a5e, 24-2-2020-20-3-5, 04, 4
1f245b5e, 29-1-2020-20-55-27, 01, 1
56237b5e, 25-2-2020-3-24-38, 0e, 14
9426595e, 28-1-2020-8-41-24, 00, 0
b72c595e, 28-1-2020-9-7-35, 0e, 14
5e87595e, 28-1-2020-15-34-22, 03, 3
5fa65a5e, 29-1-2020-11-58-55, 0a, 10
a001595e, 28-1-2020-6-3-44, 00, 0
e3aa7a5e, 24-2-2020-18-50-43, 0c, 12
abde7a5e, 25-2-2020--2-31-39, 04, 4
cbe0595e, 29-1-2020--3-55-55, 10, 16
d0345a5e, 29-1-2020-3-54-24, 0e, 14
813b5a5e, 29-1-2020-4-22-57, 0d, 13
9534595e, 28-1-2020-9-41-9, 0c, 12
9053595e, 28-1-2020-11-53-20, 04, 4
96b67a5e, 24-2-2020-19-40-38, 05, 5
1a067b5e, 25-2-2020-1-19-54, 04, 4
dce87a5e, 25-2-2020--1-15-8, 02, 2
c4a7595e, 28-1-2020-17-52-36, 0b, 11
2e77595e, 28-1-2020-14-25-18, 04, 4
bff67a5e, 25-2-2020-0-14-23, 03, 3
c6c35a5e, 29-1-2020-14-4-22, 0c, 12
416c595e, 28-1-2020-13-38-41, 05, 5
916f5a5e, 29-1-2020-8-5-5, 08, 8
d8b5595e, 28-1-2020-18-52-40, 05, 5
2143595e, 28-1-2020-10-43-13, 0a, 10
c057595e, 28-1-2020-12-11-12, 08, 8
b2a45a5e, 29-1-2020-11-51-46, 09, 9
5b9a595e, 28-1-2020-16-55-23, 04, 4
36ca5a5e, 29-1-2020-14-31-50, 0a, 10
8975595e, 28-1-2020-14-18-17, 01, 1
512e5a5e, 29-1-2020-3-26-41, 04, 4
5d535a5e, 29-1-2020-6-4-45, 04, 4
5078595e, 28-1-2020-14-30-8, 02, 2
31305a5e, 29-1-2020-3-34-41, 0f, 15
49e4595e, 29-1-2020--2-10-49, 0b, 11
0b505a5e, 29-1-2020-5-50-35, 05, 5
f4eb585e, 28-1-2020-4-31-16, 00, 0
88a2595e, 28-1-2020-17-30-16, 08, 8
cd9e5a5e, 29-1-2020-11-26-37, 04, 4
287d595e, 28-1-2020-14-50-48, 09, 9
7a445a5e, 29-1-2020-5-1-14, 0a, 10
d17c595e, 28-1-2020-14-49-21, 0f, 15
7d84595e, 28-1-2020-15-22-5, 0d, 13
52945a5e, 29-1-2020-10-41-54, 05, 5
6d6f5b5e, 1-2-2020-2-16-45, 02, 2
3d585a5e, 29-1-2020-6-25-33, 03, 3
83da595e, 29-1-2020--3-29-7, 05, 5
8ebc595e, 28-1-2020-19-21-18, 03, 3
2e545a5e, 29-1-2020-6-8-14, 0b, 11
94be595e, 28-1-2020-19-29-56, 01, 1
b90c5a5e, 29-1-2020-1-3-21, 02, 2
a1c55a5e, 29-1-2020-14-12-17, 02, 2
1cef595e, 29-1-2020--2-57-0, 08, 8
fb705a5e, 29-1-2020-8-11-7, 0c, 12
c057595e, 28-1-2020-12-11-12, 08, 8
d15e595e, 28-1-2020-12-41-21, 0b, 11
37e1595e, 29-1-2020--3-57-43, 04, 4
a9f4595e, 29-1-2020--1-20-41, 03, 3
0dee5a5e, 29-1-2020-17-4-45, 0a, 10
d8f25c5e, 2-2-2020-5-49-44, 05, 5
2fdb595e, 29-1-2020--3-31-59, 0a, 10
7c905a5e, 29-1-2020-10-25-32, 01, 1
52a45b5e, 1-2-2020-6-2-26, 0a, 10
3ee3595e, 29-1-2020--2-6-22, 02, 2
4fad595e, 28-1-2020-18-16-15, 02, 2
83335b5e, 1-2-2020--2-1-7, 08, 8
9a5d5a5e, 29-1-2020-6-48-26, 0e, 14
a1085b5e, 29-1-2020-18-58-9, 07, 7
01eb595e, 29-1-2020--2-39-29, 0e, 14
9a5d5a5e, 29-1-2020-6-48-26, 0e, 14
d07f595e, 28-1-2020-15-2-8, 0c, 12
bcf65a5e, 29-1-2020-17-41-48, 09, 9
c4825a5e, 29-1-2020-9-27-0, 03, 3
c0585b5e, 1-2-2020-0-40-0, 0f, 15
3ae85a5e, 29-1-2020-16-39-54, 08, 8
fdb05a5e, 29-1-2020-12-44-13, 03, 3
bf215a5e, 29-1-2020-2-33-3, 07, 7
30995a5e, 29-1-2020-11-2-40, 02, 2
abde5b5e, 1-2-2020-10-11-23, 0b, 11
30485a5e, 29-1-2020-5-17-4, 08, 8
54065b5e, 29-1-2020-18-48-20, 05, 5
093b5a5e, 29-1-2020-4-20-57, 06, 6
a1c55a5e, 29-1-2020-14-12-17, 02, 2
63955b5e, 1-2-2020-4-58-43, 02, 2
40c25a5e, 29-1-2020-13-57-52, 04, 4
d9f95b5e, 1-2-2020-12-7-21, 08, 8
0b0d5b5e, 29-1-2020-19-16-59, 0c, 12
f9015b5e, 29-1-2020-18-29-45, 03, 3
d4355a5e, 29-1-2020-3-58-44, 02, 2
87c35a5e, 29-1-2020-14-3-19, 08, 8
ce935b5e, 1-2-2020-4-51-58, 0e, 14
884b5a5e, 29-1-2020-5-31-20, 01, 1
3adc5a5e, 29-1-2020-15-48-42, 01, 1
9c085a5e, 29-1-2020-0-45-48, 04, 4
30ec5a5e, 29-1-2020-16-56-48, 0b, 11
dbc7595e, 28-1-2020-20-9-31, 08, 8
bda95c5e, 2-2-2020-0-37-49, 05, 5
ca795b5e, 1-2-2020-3-0-58, 04, 4
2c9e5a5e, 29-1-2020-11-23-56, 08, 8
60485b5e, 1-2-2020--1-30-8, 02, 2
3b785a5e, 29-1-2020-8-42-3, 04, 4
1ef05a5e, 29-1-2020-17-13-34, 02, 2
4b6f5b5e, 1-2-2020-2-16-11, 03, 3
55545b5e, 1-2-2020-0-21-9, 04, 4
76705b5e, 1-2-2020-2-21-10, 0b, 11
f5725a5e, 29-1-2020-8-19-33, 02, 2
77ba5a5e, 29-1-2020-13-24-39, 05, 5
8cb55c5e, 2-2-2020-1-28-12, 0e, 14
f5dc5a5e, 29-1-2020-15-51-49, 10, 16
50e55a5e, 29-1-2020-16-27-28, 04, 4
11cf5b5e, 1-2-2020-9-4-49, 10, 16
bf285d5e, 2-2-2020-9-39-43, 03, 3
58ba5c5e, 2-2-2020-1-48-40, 06, 6
40685b5e, 1-2-2020-1-46-8, 08, 8
3da45e5e, 3-2-2020-12-38-53, 0f, 15
06ed5a5e, 29-1-2020-17-0-22, 06, 6
72f45b5e, 1-2-2020-11-44-18, 07, 7
898c5b5e, 1-2-2020-4-20-57, 06, 6
7dd55a5e, 29-1-2020-15-19-57, 0d, 13
6bdf5a5e, 29-1-2020-16-2-19, 05, 5
0f2d5c5e, 1-2-2020-15-45-51, 06, 6
0a755b5e, 1-2-2020-2-40-42, 09, 9
ac505d5e, 2-2-2020-12-30-4, 01, 1
682c5b5e, 1-2-2020--3-30-48, 05, 5
650c5c5e, 1-2-2020-13-26-29, 05, 5
3ce75b5e, 1-2-2020-10-47-56, 05, 5
29205b5e, 29-1-2020-20-38-33, 0b, 11
c4495c5e, 1-2-2020-17-48-20, 0c, 12
92d75a5e, 29-1-2020-15-28-50, 03, 3
5d095b5e, 29-1-2020-19-1-17, 04, 4
a11c5b5e, 29-1-2020-20-23-29, 02, 2
206a5b5e, 1-2-2020-1-54-8, 01, 1
ee335b5e, 1-2-2020--2-2-54, 03, 3
1c655b5e, 1-2-2020-1-32-44, 05, 5
e09f5b5e, 1-2-2020-5-43-28, 03, 3
8e805c5e, 2-2-2020--3-42-6, 01, 1
8fb55a5e, 29-1-2020-13-3-43, 0b, 11
a3295d5e, 2-2-2020-9-43-31, 09, 9
03af5b5e, 1-2-2020-6-48-3, 01, 1
57345b5e, 1-2-2020--2-4-39, 0a, 10
f4f45b5e, 1-2-2020-11-46-28, 01, 1
6b6c5d5e, 2-2-2020-14-28-27, 0a, 10
77065c5e, 1-2-2020-13-1-11, 09, 9
ce815b5e, 1-2-2020-3-35-10, 0d, 13
de305c5e, 1-2-2020-16-2-6, 05, 5
69c85e5e, 3-2-2020-15-13-13, 05, 5
70015c5e, 1-2-2020-12-39-44, 0d, 13
d4155c5e, 1-2-2020-14-6-44, 0c, 12
06315c5e, 1-2-2020-16-2-46, 03, 3
93f95b5e, 1-2-2020-12-6-11, 0a, 10
920a5d5e, 2-2-2020-7-30-58, 01, 1
1f175f5e, 3-2-2020-20-49-3, 04, 4
f25d5b5e, 1-2-2020-1-2-10, 0c, 12
70bb5b5e, 1-2-2020-7-41-4, 02, 2
70185c5e, 1-2-2020-14-17-52, 0b, 11
cdd35b5e, 1-2-2020-9-25-1, 0c, 12
35e15b5e, 1-2-2020-10-22-13, 02, 2
17635c5e, 1-2-2020-19-36-23, 0a, 10
68c15b5e, 1-2-2020-8-6-32, 08, 8
97a15b5e, 1-2-2020-5-50-47, 04, 4
6a075c5e, 1-2-2020-13-5-14, 0f, 15
96cc5b5e, 1-2-2020-8-54-14, 04, 4
91aa5c5e, 2-2-2020-0-41-21, 04, 4
375b5c5e, 1-2-2020-19-2-47, 02, 2
bb575c5e, 1-2-2020-18-47-55, 08, 8
ee175c5e, 1-2-2020-14-15-42, 04, 4
5c8f5c5e, 2-2-2020--2-45-16, 03, 3
c4545c5e, 1-2-2020-18-35-16, 10, 16
ac0f5f5e, 3-2-2020-20-17-16, 0a, 10
1f315e5e, 3-2-2020-4-27-43, 0d, 13
65535b5e, 1-2-2020-0-17-9, 0e, 14
7a1e5c5e, 1-2-2020-14-43-38, 02, 2
77d15c5e, 2-2-2020-3-27-19, 10, 16
7cb45d5e, 2-2-2020-19-35-56, 0a, 10
55405c5e, 1-2-2020-17-8-5, 0a, 10
ae865d5e, 2-2-2020-16-20-30, 04, 4
95e45b5e, 1-2-2020-10-36-37, 03, 3
2ad05c5e, 2-2-2020-3-21-46, 04, 4
63895c5e, 2-2-2020--2-19-47, 0c, 12
f5fe5b5e, 1-2-2020-12-29-9, 0e, 14
51005d5e, 2-2-2020-6-47-13, 02, 2
57db5c5e, 2-2-2020-4-9-27, 02, 2
2f3c5c5e, 1-2-2020-16-50-23, 04, 4
6f905d5e, 2-2-2020-17-2-7, 0a, 10
6d3c5c5e, 1-2-2020-16-51-25, 01, 1
f41c5c5e, 1-2-2020-14-37-8, 0a, 10
9c225d5e, 2-2-2020-9-13-32, 0e, 14
1e7d5c5e, 2-2-2020--3-27-26, 08, 8
78865c5e, 2-2-2020--2-7-20, 0a, 10
04815c5e, 2-2-2020--3-44-4, 09, 9
f08d5d5e, 2-2-2020-16-51-28, 03, 3
63655d5e, 2-2-2020-13-58-27, 04, 4
62905c5e, 2-2-2020--2-49-38, 02, 2
4aca5d5e, 3-2-2020--3-8-58, 08, 8
ed895c5e, 2-2-2020--2-22-5, 0b, 11
8d3d5d5e, 2-2-2020-11-8-29, 0f, 15
2f015d5e, 2-2-2020-6-50-55, 0c, 12
fd645c5e, 1-2-2020-19-44-29, 03, 3
0dd85c5e, 2-2-2020-3-55-25, 0d, 13
d4255d5e, 2-2-2020-9-27-16, 02, 2
387f5d5e, 2-2-2020-15-48-40, 08, 8
03b15c5e, 2-2-2020-1-8-51, 08, 8
126d5d5e, 2-2-2020-14-31-14, 0d, 13
97a85b5e, 1-2-2020-6-20-39, 05, 5
8fef5c5e, 2-2-2020-5-35-43, 0a, 10
4a4a5d5e, 2-2-2020-12-2-50, 10, 16
822d5d5e, 2-2-2020-10-0-2, 08, 8
522b5c5e, 1-2-2020-15-38-26, 08, 8
73035d5e, 2-2-2020-7-0-35, 08, 8
e18f5b5e, 1-2-2020-4-35-13, 08, 8
fdfd5c5e, 2-2-2020-6-37-17, 0b, 11
d3cd5d5e, 3-2-2020--3-24-3, 04, 4
23315f5e, 4-2-2020--2-40-3, 02, 2
f3505c5e, 1-2-2020-18-18-59, 0b, 11
7fcf5c5e, 2-2-2020-3-18-55, 03, 3
9c175e5e, 3-2-2020-2-38-52, 04, 4
72605c5e, 1-2-2020-19-25-6, 04, 4
d5f25d5e, 3-2-2020-0-1-57, 04, 4
47d15e5e, 3-2-2020-15-51-3, 10, 16
68795c5e, 2-2-2020--3-11-36, 05, 5
c4e65d5e, 3-2-2020--1-10-28, 0c, 12
dc845c5e, 2-2-2020--2-0-28, 04, 4
39f35b5e, 1-2-2020-11-39-5, 04, 4
21f55c5e, 2-2-2020-5-59-29, 04, 4
3b4e5e5e, 3-2-2020-6-31-55, 08, 8
b9db5c5e, 2-2-2020-4-11-5, 07, 7
320b5e5e, 3-2-2020-1-45-54, 0f, 15
c2a45d5e, 2-2-2020-18-28-50, 08, 8
d9595d5e, 2-2-2020-13-9-13, 08, 8
a0415d5e, 2-2-2020-11-25-52, 04, 4
99c55c5e, 2-2-2020-2-36-41, 01, 1
402c5e5e, 3-2-2020-4-6-56, 02, 2
6aa55e5e, 3-2-2020-12-43-54, 0a, 10
24265e5e, 3-2-2020-3-40-52, 01, 1
20fe5c5e, 2-2-2020-6-37-52, 03, 3
bce55d5e, 3-2-2020--1-6-4, 0e, 14
e6b45e5e, 3-2-2020-13-49-58, 0c, 12
535f5d5e, 2-2-2020-13-32-35, 06, 6
db5c5d5e, 2-2-2020-13-22-3, 03, 3
7e335e5e, 3-2-2020-4-37-50, 0e, 14
4f555c5e, 1-2-2020-18-37-35, 05, 5
6a885e5e, 3-2-2020-10-40-10, 05, 5
39475e5e, 3-2-2020-6-2-1, 05, 5
e80c5e5e, 3-2-2020-1-53-12, 05, 5
37c75d5e, 2-2-2020-20-55-51, 10, 16
6ade5c5e, 2-2-2020-4-22-34, 08, 8
e6985d5e, 2-2-2020-17-38-14, 01, 1
de7d5d5e, 2-2-2020-15-42-54, 05, 5
47065e5e, 3-2-2020-1-24-55, 02, 2
39385d5e, 2-2-2020-10-45-45, 05, 5
8e455e5e, 3-2-2020-5-54-54, 10, 16
6ba05d5e, 2-2-2020-18-10-19, 0c, 12
8e655f5e, 4-2-2020-2-23-42, 0f, 15
4fa95c5e, 2-2-2020-0-35-59, 0f, 15
dbc95d5e, 3-2-2020--3-7-7, 0b, 11
e8195d5e, 2-2-2020-8-36-24, 04, 4
23b65c5e, 2-2-2020-1-30-43, 02, 2
78a25d5e, 2-2-2020-18-19-4, 0b, 11
d6765e5e, 3-2-2020-9-25-10, 08, 8
b3785d5e, 2-2-2020-15-20-51, 0b, 11
bb015e5e, 3-2-2020-1-5-31, 08, 8
b2295e5e, 3-2-2020-3-56-2, 03, 3
65b85e5e, 3-2-2020-14-4-53, 03, 3
7fd85d5e, 3-2-2020--2-9-35, 0a, 10
47fd5d5e, 3-2-2020-0-46-31, 03, 3
67615e5e, 3-2-2020-7-53-43, 04, 4
514f5d5e, 2-2-2020-12-24-17, 02, 2
d75b605e, 4-2-2020-19-54-31, 01, 1
93805d5e, 2-2-2020-15-54-27, 02, 2
dbf05c5e, 2-2-2020-5-41-15, 0e, 14
84485d5e, 2-2-2020-11-55-16, 0a, 10
3fe05d5e, 3-2-2020--2-42-39, 01, 1
3a135e5e, 3-2-2020-2-20-10, 0b, 11
1cd65d5e, 3-2-2020--3-59-24, 07, 7
70e55d5e, 3-2-2020--1-4-48, 06, 6
b8285e5e, 3-2-2020-3-51-52, 08, 8
99d25e5e, 3-2-2020-15-56-41, 02, 2
60785e5e, 3-2-2020-9-31-44, 02, 2
27c25d5e, 2-2-2020-20-34-15, 03, 3
b17b5f5e, 4-2-2020-3-58-9, 02, 2
a5f0605e, 5-2-2020-6-29-25, 03, 3
bade5d5e, 3-2-2020--2-36-10, 02, 2
8a8d5f5e, 4-2-2020-5-14-18, 06, 6
923c5e5e, 3-2-2020-5-16-34, 04, 4
ccb55d5e, 2-2-2020-19-41-32, 09, 9
b96a5e5e, 3-2-2020-8-33-29, 01, 1
aea95d5e, 2-2-2020-18-49-50, 04, 4
c241615e, 5-2-2020-12-15-30, 04, 4
0ea25e5e, 3-2-2020-12-29-34, 02, 2
705a5e5e, 3-2-2020-7-24-0, 0a, 10
58575e5e, 3-2-2020-7-10-48, 0c, 12
3aca5e5e, 3-2-2020-15-20-58, 08, 8
38585e5e, 3-2-2020-7-14-32, 09, 9
8f615e5e, 3-2-2020-7-54-23, 0e, 14
0d525e5e, 3-2-2020-6-48-13, 02, 2
e29a5e5e, 3-2-2020-11-58-58, 06, 6
0faf5d5e, 2-2-2020-19-12-47, 02, 2
abf85e5e, 3-2-2020-18-39-7, 01, 1
76605d5e, 2-2-2020-13-37-26, 0c, 12
64865e5e, 3-2-2020-10-31-32, 04, 4
a6ed5e5e, 3-2-2020-17-52-6, 0a, 10
c7555e5e, 3-2-2020-7-4-7, 03, 3
4ec35d5e, 2-2-2020-20-39-10, 05, 5
2c045f5e, 3-2-2020-19-28-12, 06, 6
7e875e5e, 3-2-2020-10-36-14, 03, 3
12ee5e5e, 3-2-2020-17-53-54, 05, 5
26aa5f5e, 4-2-2020-7-16-22, 04, 4
d2795f5e, 4-2-2020-3-50-10, 08, 8
67cd5f5e, 4-2-2020-9-46-47, 04, 4
b6ac5f5e, 4-2-2020-7-27-18, 0e, 14
41d4615e, 6-2-2020--2-40-33, 01, 1
6e435f5e, 4-2-2020--1-58-6, 01, 1
432a605e, 4-2-2020-16-22-59, 06, 6
21f35f5e, 4-2-2020-12-27-45, 04, 4
cf575f5e, 4-2-2020-1-25-3, 03, 3
534b5f5e, 4-2-2020-0-31-47, 08, 8
d0b85f5e, 4-2-2020-8-18-56, 10, 16
46e05f5e, 4-2-2020-11-7-18, 03, 3
94565f5e, 4-2-2020-1-19-48, 02, 2
cffa615e, 6-2-2020-1-25-3, 0c, 12
dd935f5e, 4-2-2020-5-41-17, 0d, 13
8d875f5e, 4-2-2020-4-48-45, 01, 1
52035f5e, 3-2-2020-19-24-34, 02, 2
18bc605e, 5-2-2020-2-45-12, 03, 3
96a15f5e, 4-2-2020-6-39-50, 0c, 12
71f45e5e, 3-2-2020-18-21-5, 0c, 12
7800615e, 5-2-2020-7-36-56, 02, 2
6cfb5e5e, 3-2-2020-18-50-52, 0d, 13
aaef5e5e, 3-2-2020-18-0-42, 08, 8
8fa45e5e, 3-2-2020-12-40-15, 08, 8
00af5e5e, 3-2-2020-13-24-48, 01, 1
34945e5e, 3-2-2020-11-30-28, 0b, 11
e6f45e5e, 3-2-2020-18-23-2, 04, 4
73ab5e5e, 3-2-2020-13-9-39, 04, 4
3f375f5e, 4-2-2020--1-6-7, 0a, 10
67a9605e, 5-2-2020-1-25-27, 04, 4
7717605e, 4-2-2020-15-2-47, 04, 4
6dc65f5e, 4-2-2020-9-17-1, 08, 8
952c605e, 4-2-2020-16-32-53, 0e, 14
9ab45f5e, 4-2-2020-8-0-58, 0a, 10
3965605e, 4-2-2020-20-34-33, 08, 8
741c5f5e, 4-2-2020--3-11-48, 03, 3
2dcf5e5e, 3-2-2020-15-42-5, 07, 7
5f605f5e, 4-2-2020-2-1-35, 04, 4
2689625e, 6-2-2020-11-32-22, 0e, 14
65585f5e, 4-2-2020-1-27-33, 10, 16
783d5f5e, 4-2-2020--1-32-40, 05, 5
39d05e5e, 3-2-2020-15-46-33, 04, 4
85ef5f5e, 4-2-2020-12-12-21, 00, 0
87ea5e5e, 3-2-2020-17-38-47, 03, 3
f7825f5e, 4-2-2020-4-29-11, 05, 5
c7215f5e, 4-2-2020--3-34-31, 0b, 11
9fff605e, 5-2-2020-7-33-19, 0e, 14
11fe5f5e, 4-2-2020-13-14-25, 0c, 12
444f615e, 5-2-2020-13-13-8, 0b, 11
88155f5e, 3-2-2020-20-42-16, 08, 8
5da2615e, 5-2-2020-19-7-41, 0a, 10
ad615f5e, 4-2-2020-2-7-9, 09, 9
6e855f5e, 4-2-2020-4-39-42, 03, 3
b1a05f5e, 4-2-2020-6-36-1, 02, 2
5543605e, 4-2-2020-18-9-57, 0a, 10
2157605e, 4-2-2020-19-34-25, 07, 7
29f25f5e, 4-2-2020-12-23-37, 0f, 15
6093605e, 5-2-2020--1-51-28, 05, 5
1d7b605e, 5-2-2020--2-7-57, 10, 16
30f55f5e, 4-2-2020-12-36-32, 08, 8
3e66615e, 5-2-2020-14-51-10, 04, 4
90c95e5e, 3-2-2020-15-18-8, 0a, 10
123e605e, 4-2-2020-17-47-30, 0c, 12
c4385f5e, 4-2-2020--1-12-36, 0c, 12
e5f95f5e, 4-2-2020-12-56-37, 0a, 10
f651605e, 4-2-2020-19-12-22, 0b, 11
425c615e, 5-2-2020-14-8-34, 02, 2
1943605e, 4-2-2020-18-8-57, 03, 3
ea93605e, 5-2-2020--1-53-46, 08, 8
37855f5e, 4-2-2020-4-38-47, 04, 4
a559615e, 5-2-2020-13-57-25, 0a, 10
46055f5e, 3-2-2020-19-32-54, 0e, 14
bd3b605e, 4-2-2020-17-37-33, 04, 4
8d125f5e, 3-2-2020-20-29-33, 05, 5
bf5e605e, 4-2-2020-20-6-55, 04, 4
50af5f5e, 4-2-2020-7-38-24, 07, 7
c584605e, 5-2-2020--2-49-9, 09, 9
8c68605e, 4-2-2020-20-48-44, 0a, 10
8e3b5f5e, 4-2-2020--1-24-30, 04, 4
f4c55f5e, 4-2-2020-9-15-0, 02, 2
1ef0605e, 5-2-2020-6-27-10, 08, 8
fcbd605e, 5-2-2020-2-53-16, 0e, 14
f213605e, 4-2-2020-14-47-46, 01, 1
b3e15e5e, 3-2-2020-17-1-7, 09, 9
b17b5f5e, 4-2-2020-3-58-9, 02, 2
e63f605e, 4-2-2020-17-55-18, 08, 8
e7e8605e, 5-2-2020-5-56-23, 01, 1
cbcb5f5e, 4-2-2020-9-39-55, 01, 1
496b615e, 5-2-2020-15-12-41, 07, 7
7e0a605e, 4-2-2020-14-7-26, 05, 5
90c15f5e, 4-2-2020-8-56-16, 05, 5
19b1615e, 5-2-2020-20-10-33, 05, 5
dc03605e, 4-2-2020-13-39-8, 09, 9
c3b3605e, 5-2-2020-2-9-39, 02, 2
636e615e, 5-2-2020-15-25-55, 06, 6
bdab615e, 5-2-2020-19-47-41, 03, 3
81a05f5e, 4-2-2020-6-35-13, 08, 8
ee33615e, 5-2-2020-11-16-30, 0a, 10
022d615e, 5-2-2020-10-46-58, 01, 1
3408615e, 5-2-2020-8-9-56, 10, 16
721b615e, 5-2-2020-9-32-2, 04, 4
10a2605e, 5-2-2020-0-54-8, 01, 1
15b55f5e, 4-2-2020-8-3-1, 0b, 11
387e605e, 5-2-2020--2-21-12, 0c, 12
5c36615e, 5-2-2020-11-26-52, 0f, 15
2ff6605e, 5-2-2020-6-53-3, 04, 4
4624615e, 5-2-2020-10-9-42, 03, 3
4726615e, 5-2-2020-10-18-15, 02, 2
335c605e, 4-2-2020-19-56-3, 02, 2
dbc5605e, 5-2-2020-3-26-51, 08, 8
ff9a615e, 5-2-2020-18-36-15, 02, 2
8b1a605e, 4-2-2020-15-15-55, 08, 8
871e605e, 4-2-2020-15-32-55, 0a, 10
e11b615e, 5-2-2020-9-33-53, 00, 0
03b05f5e, 4-2-2020-7-41-23, 03, 3
d23a615e, 5-2-2020-11-45-54, 09, 9
9ac5605e, 5-2-2020-3-25-46, 06, 6
448e605e, 5-2-2020--1-29-40, 02, 2
3d82605e, 5-2-2020--2-38-21, 04, 4
9acf605e, 5-2-2020-4-8-26, 04, 4
2026615e, 5-2-2020-10-17-36, 05, 5
8afd615e, 6-2-2020-1-36-42, 06, 6
a225605e, 4-2-2020-16-3-14, 02, 2
e57b635e, 7-2-2020-4-48-5, 03, 3
5598615e, 5-2-2020-18-24-53, 10, 16
5ba6605e, 5-2-2020-1-12-27, 0f, 15
86e9615e, 6-2-2020-0-11-18, 0d, 13
978a615e, 5-2-2020-17-26-15, 04, 4
fc42625e, 6-2-2020-6-33-0, 04, 4
ffb1605e, 5-2-2020-2-2-7, 0a, 10
e0c5615e, 6-2-2020--3-39-12, 07, 7
2a03655e, 8-2-2020-8-37-30, 0e, 14
e1ea615e, 6-2-2020-0-17-5, 08, 8
d50e605e, 4-2-2020-14-25-57, 03, 3
f86b615e, 5-2-2020-15-15-36, 05, 5
35eb605e, 5-2-2020-6-6-13, 0c, 12
8eab615e, 5-2-2020-19-46-54, 09, 9
2780615e, 5-2-2020-16-41-43, 08, 8
